file,Has Metadata record
0002.06.0475.02,Yes
0002.06.0476.01,Yes
0002.06.0476.02,Yes
0002.06.0477.01,Yes
0002.06.0477.02,Yes
0002.06.0478.01,Yes
0002.06.0478.02,Yes
0002.06.0479.01,Yes
0002.06.0479.02,Yes
0002.06.0480.01,Yes
0002.06.0480.02,Yes
0002.06.0481.01,Yes
0002.06.0481.02,Yes
0002.06.0482.01,Yes
0002.06.0482.02,Yes
0002.06.0483.01,Yes
0002.06.0483.02,Yes
0002.06.0484.01,Yes
0002.06.0484.02,Yes
0002.06.0485.01,Yes
0002.06.0485.02,Yes
0002.06.0486.01,Yes
0002.06.0486.02,Yes
0002.06.0487.01,Yes
0002.06.0487.02,Yes
0002.06.0488.01,Yes
0002.06.0488.02,Yes
0002.06.0489.01,Yes
0002.06.0489.02,Yes
0002.06.0490.01,Yes
0002.06.0490.02,Yes
0002.06.0491.01,Yes
0002.06.0491.02,Yes
0002.06.0492.01,Yes
0002.06.0492.02,Yes
0002.06.0493.01,Yes
0002.06.0493.02,Yes
0002.06.0494.01,Yes
0002.06.0494.02,Yes
0002.06.0495.01,Yes
0002.06.0495.02,Yes
0002.06.0496.01,Yes
0002.06.0496.02,Yes
0002.06.0497.01,Yes
0002.06.0497.02,Yes
0002.06.0498.01,Yes
0002.06.0498.02,Yes
0002.06.0499.01,Yes
0002.06.0499.02,Yes
0002.06.0500.01,Yes
0002.06.0500.02,Yes
0002.06.0501.01,Yes
0002.06.0501.02,Yes
0002.06.0502.01,Yes
0002.06.0502.02,Yes
0002.06.0503.01,Yes
0002.06.0503.02,Yes
0002.06.0504.01,Yes
0002.06.0504.02,Yes
0002.06.0505.01,Yes
0002.06.0505.02,Yes
0002.06.0506.01,Yes
0002.06.0506.02,Yes
0002.06.0507.01,Yes
0002.06.0507.02,Yes
0002.06.0508.01,Yes
0002.06.0508.02,Yes
0002.06.0509.01,Yes
0002.06.0509.02,Yes
0002.06.0510.01,Yes
0002.06.0510.02,Yes
0002.06.0511.01,Yes
0002.06.0511.02,Yes
0002.06.0512.01,Yes
0002.06.0512.02,Yes
0002.06.0513.01,Yes
0002.06.0513.02,Yes
0002.06.0514.01,Yes
0002.06.0514.02,Yes
0002.06.0515.01,Yes
0002.06.0515.02,Yes
0002.06.0516.01,Yes
0002.06.0516.02,Yes
0002.06.0517.01,Yes
0002.06.0517.02,Yes
0002.06.0518.01,Yes
0002.06.0518.02,Yes
0002.06.0519.01,Yes
0002.06.0519.02,Yes
0002.06.0520.01,Yes
0002.06.0520.02,Yes
0002.06.0521.01,Yes
0002.06.0521.02,Yes
0002.06.0522,Yes
0002.06.0523.01,Yes
0002.06.0523.02,Yes
0002.06.0524.01,Yes
0002.06.0524.02,Yes
0002.06.0525.01,Yes
0002.06.0525.02,Yes
0002.06.0526.01,Yes
0002.06.0526.02,Yes
0002.06.0527.01,Yes
0002.06.0527.02,Yes
0002.06.0528.01,Yes
0002.06.0528.02,Yes
0002.06.0529.01,Yes
0002.06.0529.02,Yes
0002.06.0530.01,Yes
0002.06.0530.02,Yes
0002.06.0531.01,Yes
0002.06.0531.02,Yes
0002.06.0532.01,Yes
0002.06.0532.02,Yes
0002.06.0533.01,Yes
0002.06.0533.02,Yes
0002.06.0534.01,Yes
0002.06.0534.02,Yes
0002.06.0535.01,Yes
0002.06.0535.02,Yes
0002.06.0536,Yes
0002.06.0537.01,Yes
0002.06.0537.02,Yes
0002.06.0538.01,Yes
0002.06.0538.02,Yes
0002.06.0539.01,Yes
0002.06.0539.02,Yes
0002.06.0540.01,Yes
0002.06.0540.02,Yes
0002.06.0541.01,Yes
0002.06.0541.02,Yes
0002.06.0542.01,Yes
0002.06.0542.02,Yes
0002.06.0543.01,Yes
0002.06.0543.02,Yes
0002.06.0544.01,Yes
0002.06.0544.02,Yes
0002.06.0544.03,Yes
0002.06.0545.01,Yes
0002.06.0545.02,Yes
0002.06.0546.01,Yes
0002.06.0546.02,Yes
0002.06.0547.01,Yes
0002.06.0547.02,Yes
0002.06.0548.01,Yes
0002.06.0548.02,Yes
0002.06.0549.01,Yes
0002.06.0549.02,Yes
0002.06.0550.01,Yes
0002.06.0550.02,Yes
0002.06.0551.01,Yes
0002.06.0551.02,Yes
0002.06.0552.01,Yes
0002.06.0552.02,Yes
0002.06.0553.01,Yes
0002.06.0553.02,Yes
0002.06.0554.01,Yes
0002.06.0554.02,Yes
0002.06.0555.01,Yes
0002.06.0555.02,Yes
0002.06.0556.01,Yes
0002.06.0556.02,Yes
0002.06.0557.01,Yes
0002.06.0557.02,Yes
0002.06.0558.01,Yes
0002.06.0558.02,Yes
0002.06.0559.01,Yes
0002.06.0559.02,Yes
0002.06.0560.01,Yes
0002.06.0560.02,Yes
0002.06.0561.01,Yes
0002.06.0561.02,Yes
0002.06.0562.01,Yes
0002.06.0562.02,Yes
0002.06.0563.01,Yes
0002.06.0563.02,Yes
0002.06.0564.01,Yes
0002.06.0564.02,Yes
0002.06.0565.01,Yes
0002.06.0565.02,Yes
0002.06.0566.01,Yes
0002.06.0566.02,Yes
0002.06.0567.01,Yes
0002.06.0567.02,Yes
0002.06.0568.01,Yes
0002.06.0568.02,Yes
0002.06.0569.01,Yes
0002.06.0569.02,Yes
0002.06.0570.01,Yes
0002.06.0570.02,Yes
0002.06.0571.01,Yes
0002.06.0571.02,Yes
0002.06.0572,Yes
0002.06.0573.01,Yes
0002.06.0573.02,Yes
0002.06.0574.01,Yes
0002.06.0574.02,Yes
0002.06.0575.01,Yes
0002.06.0575.02,Yes
0002.06.0576.01,Yes
0002.06.0576.02,Yes
0002.06.0577,Yes
0002.06.0578.01,Yes
0002.06.0578.02,Yes
0002.06.0579.01,Yes
0002.06.0579.02,Yes
0002.06.0580.01,Yes
0002.06.0580.02,Yes
0002.06.0581.01,Yes
0002.06.0581.02,Yes
0002.06.0582.01,Yes
0002.06.0582.02,Yes
0002.06.0583.01,Yes
0002.06.0583.02,Yes
0002.06.0584.01,Yes
0002.06.0584.02,Yes
0002.06.0585.01,Yes
0002.06.0585.02,Yes
0002.06.0586.01,Yes
0002.06.0586.02,Yes
0002.06.0587.01,Yes
0002.06.0587.02,Yes
0002.06.0588.01,Yes
0002.06.0588.02,Yes
0002.06.0589.01,Yes
0002.06.0589.02,Yes
0002.06.0590.01,Yes
0002.06.0590.02,Yes
0002.06.0591.01,Yes
0002.06.0591.02,Yes
0002.06.0592.01,Yes
0002.06.0592.02,Yes
0002.06.0593.01,Yes
0002.06.0593.02,Yes
0002.06.0594.01,Yes
0002.06.0594.02,Yes
0002.06.0595,Yes
0002.06.0596,Yes
0002.06.0597,Yes
0002.06.0598,Yes
0002.06.0599,Yes
0002.06.0600,Yes
0002.06.0601,Yes
0002.06.0602,Yes
0002.06.0603,Yes
0002.06.0604,Yes
0002.06.0605,Yes
0002.06.0606,Yes
0002.06.0607,Yes
0002.06.0608,Yes
0002.06.0609,Yes
0002.06.0610.01,Yes
0002.06.0610.02,Yes
0002.06.0611.01,Yes
0002.06.0611.02,Yes
0002.06.0612.01,Yes
0002.06.0612.02,Yes
0002.06.0613,Yes
0002.06.0614,Yes
0002.06.0615,Yes
0002.06.0616,Yes
0002.06.0617.01,Yes
0002.06.0617.02,Yes
0002.06.0618.01,Yes
0002.06.0618.02,Yes
0002.06.0619.01,Yes
0002.06.0619.02,Yes
0002.06.0620.01,Yes
0002.06.0620.02,Yes
0002.06.0621.01,Yes
0002.06.0621.02,Yes
0002.06.0622.01,Yes
0002.06.0622.02,Yes
0002.06.0623.01,Yes
0002.06.0623.02,Yes
0002.06.0624.01,Yes
0002.06.0624.02,Yes
0002.06.0625.01,Yes
0002.06.0625.02,Yes
0002.06.0626.01,Yes
0002.06.0626.02,Yes
0002.06.0627.01,Yes
0002.06.0627.02,Yes
0002.06.0628.01,Yes
0002.06.0628.02,Yes
0002.06.0629.01,Yes
0002.06.0629.02,Yes
0002.06.0630.01,Yes
0002.06.0630.02,Yes
0002.06.0631.01,Yes
0002.06.0631.02,Yes
0002.06.0632.01,Yes
0002.06.0632.02,Yes
0002.06.0633.01,Yes
0002.06.0633.02,Yes
0002.06.0634.01,Yes
0002.06.0634.02,Yes
0002.06.0635,Yes
0002.06.0636.01,Yes
0002.06.0636.02,Yes
0002.06.0637.01,Yes
0002.06.0637.02,Yes
0002.06.0638.01,Yes
0002.06.0638.02,Yes
0002.06.0639.01,Yes
0002.06.0639.02,Yes
0002.06.0640.01,Yes
0002.06.0640.02,Yes
0002.06.0641,Yes
0002.06.0642.01,Yes
0002.06.0642.02,Yes
0002.06.0643.01,Yes
0002.06.0643.02,Yes
0002.06.0644.01,Yes
0002.06.0644.02,Yes
0002.06.0645,Yes
0002.06.0646.01,Yes
0002.06.0646.02,Yes
0002.06.0647.01,Yes
0002.06.0647.02,Yes
0002.06.0648.01,Yes
0002.06.0648.02,Yes
0002.06.0649.01,Yes
0002.06.0649.02,Yes
0002.06.0650.01,Yes
0002.06.0650.02,Yes
0002.06.0651.01,Yes
0002.06.0651.02,Yes
0002.06.0652.01,Yes
0002.06.0652.02,Yes
0002.06.0653.01,Yes
0002.06.0653.02,Yes
0002.06.0654.01,Yes
0002.06.0654.02,Yes
0002.06.0655.01,Yes
0002.06.0655.02,Yes
0002.06.0656.01,Yes
0002.06.0656.02,Yes
0002.06.0657.01,Yes
0002.06.0657.02,Yes
0002.06.0658.01,Yes
0002.06.0658.02,Yes
0002.06.0659.01,Yes
0002.06.0659.02,Yes
0002.06.0660.01,Yes
0002.06.0660.02,Yes
0002.06.0661.01,Yes
0002.06.0661.02,Yes
0002.06.0662.01,Yes
0002.06.0662.02,Yes
0002.06.0663.01,Yes
0002.06.0663.02,Yes
0002.06.0664.01,Yes
0002.06.0664.02,Yes
0002.06.0665.01,Yes
0002.06.0665.02,Yes
0002.06.0666,Yes
0002.06.0667.01,Yes
0002.06.0667.02,Yes
0002.06.0668.01,Yes
0002.06.0668.02,Yes
0002.06.0669.01,Yes
0002.06.0669.02,Yes
0002.06.0671.01,Yes
0002.06.0671.02,Yes
0002.06.0672.01,Yes
0002.06.0672.02,Yes
0002.06.0673.01,Yes
0002.06.0673.02,Yes
0002.06.0674.01,Yes
0002.06.0674.02,Yes
0002.06.0675.01,Yes
0002.06.0675.02,Yes
0002.06.0676.01,Yes
0002.06.0676.02,Yes
0002.06.0677.01,Yes
0002.06.0677.02,Yes
0002.06.0678.01,Yes
0002.06.0678.02,Yes
0002.06.0679.01,Yes
0002.06.0679.02,Yes
0002.06.0680.01,Yes
0002.06.0680.02,Yes
0002.06.0681.01,Yes
0002.06.0681.02,Yes
0002.06.0682.01,Yes
0002.06.0682.02,Yes
0002.06.0683.01,Yes
0002.06.0683.02,Yes
0002.06.0684.01,Yes
0002.06.0684.02,Yes
0002.06.0685.01,Yes
0002.06.0685.02,Yes
0002.06.0686.01,Yes
0002.06.0686.02,Yes
0002.06.0687.01,Yes
0002.06.0687.02,Yes
0002.06.0688.01,Yes
0002.06.0688.02,Yes
0002.06.0689.01,Yes
0002.06.0689.02,Yes
0002.06.0690.01,Yes
0002.06.0690.02,Yes
0002.06.0691.01,Yes
0002.06.0691.02,Yes
0002.06.0692.01,Yes
0002.06.0692.02,Yes
0002.06.0693.01,Yes
0002.06.0693.02,Yes
0002.06.0694.01,Yes
0002.06.0694.02,Yes
0002.06.0695.01,Yes
0002.06.0695.02,Yes
0002.06.0696.01,Yes
0002.06.0696.02,Yes
0002.06.0697.01,Yes
0002.06.0697.02,Yes
0002.06.0698.01,Yes
0002.06.0698.02,Yes
0002.06.0699.01,Yes
0002.06.0699.02,Yes
0002.06.0700.01,Yes
0002.06.0700.02,Yes
0002.06.0701.01,Yes
0002.06.0701.02,Yes
0002.06.0702.01,Yes
0002.06.0702.02,Yes
0002.06.0703.01,Yes
0002.06.0703.02,Yes
0002.06.0704.01,Yes
0002.06.0704.02,Yes
0002.06.0705,Yes
0002.06.0706,Yes
0002.06.0707.01,Yes
0002.06.0707.02,Yes
0002.06.0708.01,Yes
0002.06.0708.02,Yes
0002.06.0709.01,Yes
0002.06.0709.02,Yes
0002.06.0710.01,Yes
0002.06.0710.02,Yes
0002.06.0711.01,Yes
0002.06.0711.02,Yes
0002.06.0712.01,Yes
0002.06.0712.02,Yes
0002.06.0713.01,Yes
0002.06.0713.02,Yes
0002.06.0714.01,Yes
0002.06.0714.02,Yes
0002.06.0715.01,Yes
0002.06.0715.02,Yes
0002.06.0716.01,Yes
0002.06.0716.02,Yes
0002.06.0717.01,Yes
0002.06.0717.02,Yes
0002.06.0718.01,Yes
0002.06.0718.02,Yes
0002.06.0719.01,Yes
0002.06.0719.02,Yes
0002.06.0720.01,Yes
0002.06.0720.02,Yes
0002.06.0721.01,Yes
0002.06.0721.02,Yes
0002.06.0722.01,Yes
0002.06.0722.02,Yes
0002.06.0723.01,Yes
0002.06.0723.02,Yes
0002.06.0724.01,Yes
0002.06.0724.02,Yes
0002.06.0725.01,Yes
0002.06.0725.02,Yes
0002.06.0726.01,Yes
0002.06.0726.02,Yes
0002.06.0727.01,Yes
0002.06.0727.02,Yes
0002.06.0728.01,Yes
0002.06.0728.02,Yes
0002.06.0729.01,Yes
0002.06.0729.02,Yes
0002.06.0730.01,Yes
0002.06.0730.02,Yes
0002.06.0731.01,Yes
0002.06.0731.02,Yes
0002.06.0732.01,Yes
0002.06.0732.02,Yes
0002.06.0733.01,Yes
0002.06.0733.02,Yes
0002.06.0734.01,Yes
0002.06.0734.02,Yes
0002.06.0735.01,Yes
0002.06.0735.02,Yes
0002.06.0736.01,Yes
0002.06.0736.02,Yes
0002.06.0737.01,Yes
0002.06.0737.02,Yes
0002.06.0738.01,Yes
0002.06.0738.02,Yes
0002.06.0739,Yes
0002.06.0740.01,Yes
0002.06.0740.02,Yes
0002.06.0741.01,Yes
0002.06.0741.02,Yes
0002.06.0742.01,Yes
0002.06.0742.02,Yes
0002.06.0743.01,Yes
0002.06.0743.02,Yes
0002.06.0744.01,Yes
0002.06.0744.02,Yes
0002.06.0745.01,Yes
0002.06.0745.02,Yes
0002.06.0746.01,Yes
0002.06.0746.02,Yes
0002.06.0747.01,Yes
0002.06.0747.02,Yes
0002.06.0748.01,Yes
0002.06.0748.02,Yes
0002.06.0749.01,Yes
0002.06.0749.02,Yes
0002.06.0750.01,Yes
0002.06.0750.02,Yes
0002.06.0751.01,Yes
0002.06.0751.02,Yes
0002.06.0752.01,Yes
0002.06.0752.02,Yes
0002.06.0753.01,Yes
0002.06.0753.02,Yes
0002.06.0754.01,Yes
0002.06.0754.02,Yes
0002.06.0755.01,Yes
0002.06.0755.02,Yes
0002.06.0756.01,Yes
0002.06.0756.02,Yes
0002.06.0757.01,Yes
0002.06.0757.02,Yes
0002.06.0758.01,Yes
0002.06.0758.02,Yes
0002.06.0759.01,Yes
0002.06.0759.02,Yes
0002.06.0760.01,Yes
0002.06.0760.02,Yes
0002.06.0761.01,Yes
0002.06.0761.02,Yes
0002.06.0762,Yes
0002.06.0763.01,Yes
0002.06.0763.02,Yes
0002.06.0764.01,Yes
0002.06.0764.02,Yes
0002.06.0765.01,Yes
0002.06.0765.02,Yes
0002.06.0766.01,Yes
0002.06.0766.02,Yes
0002.06.0767.01,Yes
0002.06.0767.02,Yes
0002.06.0768.01,Yes
0002.06.0768.02,Yes
0002.06.0769.01,Yes
0002.06.0769.02,Yes
0002.06.0770.01,Yes
0002.06.0770.02,Yes
0002.06.0771.01,Yes
0002.06.0771.02,Yes
0002.06.0772.01,Yes
0002.06.0772.02,Yes
0002.06.0773.01,Yes
0002.06.0773.02,Yes
0002.06.0774.01,Yes
0002.06.0774.02,Yes
0002.06.0775.01,Yes
0002.06.0775.02,Yes
0002.06.0776.01,Yes
0002.06.0776.02,Yes
0002.06.0777.01,Yes
0002.06.0777.02,Yes
0002.06.0778.01,Yes
0002.06.0778.02,Yes
0002.06.0779.01,Yes
0002.06.0779.02,Yes
0002.06.0780.01,Yes
0002.06.0780.02,Yes
0002.06.0781.01,Yes
0002.06.0781.02,Yes
0002.06.0782.01,Yes
0002.06.0782.02,Yes
0002.06.0783.01,Yes
0002.06.0783.02,Yes
0002.06.0784.01,Yes
0002.06.0784.02,Yes
0002.06.0785.01,Yes
0002.06.0785.02,Yes
0002.06.0786.01,Yes
0002.06.0786.02,Yes
0002.06.0787.01,Yes
0002.06.0787.02,Yes
0002.06.0788.01,Yes
0002.06.0788.02,Yes
0002.06.0789.01,Yes
0002.06.0789.02,Yes
0002.06.0790.01,Yes
0002.06.0790.02,Yes
0002.06.0791.01,Yes
0002.06.0791.02,Yes
0002.06.0792.01,Yes
0002.06.0792.02,Yes
0002.06.0793.01,Yes
0002.06.0793.02,Yes
0002.06.0794.01,Yes
0002.06.0794.02,Yes
0002.06.0795.01,Yes
0002.06.0795.02,Yes
0002.06.0796.01,Yes
0002.06.0796.02,Yes
0002.06.0797.01,Yes
0002.06.0797.02,Yes
0002.06.0798.01,Yes
0002.06.0798.02,Yes
0002.06.0799.01,Yes
0002.06.0799.02,Yes
0002.06.0800.01,Yes
0002.06.0800.02,Yes
0002.06.0801.01,Yes
0002.06.0801.02,Yes
0002.06.0802.01,Yes
0002.06.0802.02,Yes
0002.06.0803.01,Yes
0002.06.0803.02,Yes
0002.06.0804.01,Yes
0002.06.0804.02,Yes
0002.06.0805.01,Yes
0002.06.0805.02,Yes
0002.06.0806.01,Yes
0002.06.0806.02,Yes
0002.06.0807.01,Yes
0002.06.0807.02,Yes
0002.06.0808.01,Yes
0002.06.0808.02,Yes
0002.06.0809.01,Yes
0002.06.0809.02,Yes
0002.06.0810.01,Yes
0002.06.0810.02,Yes
0002.06.0811.01,Yes
0002.06.0811.02,Yes
0002.06.0812.01,Yes
0002.06.0812.02,Yes
0002.06.0813.01,Yes
0002.06.0813.02,Yes
0002.06.0814.01,Yes
0002.06.0814.02,Yes
0002.06.0815.01,Yes
0002.06.0815.02,Yes
0002.06.0816.01,Yes
0002.06.0816.02,Yes
0002.06.0817.01,Yes
0002.06.0817.02,Yes
0002.06.0818.01,Yes
0002.06.0818.02,Yes
0002.06.0819.01,Yes
0002.06.0819.02,Yes
0002.06.0820.01,Yes
0002.06.0820.02,Yes
0002.06.0821.01,Yes
0002.06.0821.02,Yes
0002.06.0822,Yes
0002.06.0823,Yes
0002.06.0824,Yes
0002.06.0825,Yes
0002.06.0826,Yes
0002.06.0827,Yes
0002.06.0828,Yes
0002.06.0829,Yes
0002.06.0830,Yes
0002.06.0831,Yes
0002.06.0832,Yes
0002.06.0833,Yes
0002.06.0834,Yes
0002.06.0835,Yes
0002.06.0836,Yes
0002.06.0837,Yes
0002.06.0838,Yes
0002.06.0839,Yes
0002.06.0840,Yes
0002.06.0841,Yes
0002.06.0842,Yes
0002.06.0843,Yes
0002.06.0844,Yes
0002.06.0845,Yes
0002.06.0846,Yes
0002.06.0847,Yes
0002.06.0848,Yes
0002.06.0849,Yes
0002.06.0850,Yes
0002.06.0851,Yes
0002.06.0852,Yes
0002.06.0853,Yes
0002.06.0854,Yes
0002.06.0855,Yes
0002.06.0856,Yes
0002.06.0857,Yes
0002.06.0858,Yes
0002.06.0859,Yes
0002.06.0860,Yes
0002.06.0861,Yes
0002.06.0862.01,Yes
0002.06.0862.02,Yes
0002.06.0863.01,Yes
0002.06.0863.02,Yes
0002.06.0864.01,Yes
0002.06.0864.02,Yes
0002.06.0865.01,Yes
0002.06.0865.02,Yes
0002.06.0866.01,Yes
0002.06.0866.02,Yes
0002.06.0867.01,Yes
0002.06.0867.02,Yes
0002.06.0868.01,Yes
0002.06.0868.02,Yes
0002.06.0869.01,Yes
0002.06.0869.02,Yes
0002.06.0870.01,Yes
0002.06.0870.02,Yes
0002.06.0871.01,Yes
0002.06.0871.02,Yes
0002.06.0872.01,Yes
0002.06.0872.02,Yes
0002.06.0873.01,Yes
0002.06.0873.02,Yes
0002.06.0874.01,Yes
0002.06.0874.02,Yes
0002.06.0875.01,Yes
0002.06.0875.02,Yes
0002.06.0876.01,Yes
0002.06.0876.02,Yes
0002.06.0877.01,Yes
0002.06.0877.02,Yes
0002.06.0878.01,Yes
0002.06.0878.02,Yes
0002.06.0879.01,Yes
0002.06.0879.02,Yes
0002.06.0880.01,Yes
0002.06.0880.02,Yes
0002.06.0881.01,Yes
0002.06.0881.02,Yes
0002.06.0882.01,Yes
0002.06.0882.02,Yes
0002.06.0883.01,Yes
0002.06.0883.02,Yes
0002.06.0884.01,Yes
0002.06.0884.02,Yes
0002.06.0885.01,Yes
0002.06.0885.02,Yes
0002.06.0886.01,Yes
0002.06.0886.02,Yes
0002.06.0887,Yes
0002.06.0888,Yes
0002.06.0889.01,Yes
0002.06.0889.02,Yes
0002.06.0890.01,Yes
0002.06.0890.02,Yes
0002.06.0891.01,Yes
0002.06.0891.02,Yes
0002.06.0892.01,Yes
0002.06.0892.02,Yes
0002.06.0893.01,Yes
0002.06.0893.02,Yes
0002.06.0894.01,Yes
0002.06.0894.02,Yes
0002.06.0895.01,Yes
0002.06.0895.02,Yes
0002.06.0896.01,Yes
0002.06.0896.02,Yes
0002.06.0897.01,Yes
0002.06.0897.02,Yes
0002.06.0898.01,Yes
0002.06.0898.02,Yes
0002.06.0899.01,Yes
0002.06.0899.02,Yes
0002.06.0900.01,Yes
0002.06.0900.02,Yes
0002.06.0901.01,Yes
0002.06.0901.02,Yes
0002.06.0902.01,Yes
0002.06.0902.02,Yes
0002.06.0903.01,Yes
0002.06.0903.02,Yes
0002.06.0904.01,Yes
0002.06.0904.02,Yes
0002.06.0905.01,Yes
0002.06.0905.02,Yes
0002.06.0906.01,Yes
0002.06.0906.02,Yes
0002.06.0907.01,Yes
0002.06.0907.02,Yes
0002.06.0908.01,Yes
0002.06.0908.02,Yes
0002.06.0909.01,Yes
0002.06.0909.02,Yes
0002.06.0910.01,Yes
0002.06.0910.02,Yes
0002.06.0911.01,Yes
0002.06.0911.02,Yes
0002.06.0912.01,Yes
0002.06.0912.02,Yes
0002.06.0913.01,Yes
0002.06.0913.02,Yes
0002.06.0914.01,Yes
0002.06.0914.02,Yes
0002.06.0915.01,Yes
0002.06.0915.02,Yes
0002.06.0916.01,Yes
0002.06.0916.02,Yes
0002.06.0917.01,Yes
0002.06.0917.02,Yes
0002.06.0918.01,Yes
0002.06.0918.02,Yes
0002.06.0919.01,Yes
0002.06.0919.02,Yes
0002.06.0920.01,Yes
0002.06.0920.02,Yes
0002.06.0921.01,Yes
0002.06.0921.02,Yes
0002.06.0922.01,Yes
0002.06.0922.02,Yes
0002.06.0923.01,Yes
0002.06.0923.02,Yes
0002.06.0924.01,Yes
0002.06.0924.02,Yes
0002.06.0925.01,Yes
0002.06.0925.02,Yes
0002.06.0926.01,Yes
0002.06.0926.02,Yes
0002.06.0927.01,Yes
0002.06.0927.02,Yes
0002.06.0928.01,Yes
0002.06.0928.02,Yes
0002.06.0929.01,Yes
0002.06.0929.02,Yes
0002.06.0930.01,Yes
0002.06.0930.02,Yes
0002.06.0931.01,Yes
0002.06.0931.02,Yes
0002.06.0932.01,Yes
0002.06.0932.02,Yes
0002.06.0933.01,Yes
0002.06.0933.02,Yes
0002.06.0934.01,Yes
0002.06.0934.02,Yes
0002.06.0935.01,Yes
0002.06.0935.02,Yes
0002.06.0936.01,Yes
0002.06.0936.02,Yes
0002.06.0937.01,Yes
0002.06.0937.02,Yes
0002.06.0938.01,Yes
0002.06.0938.02,Yes
0002.06.0939.01,Yes
0002.06.0939.02,Yes
0002.06.0940.01,Yes
0002.06.0940.02,Yes
0002.06.0941.01,Yes
0002.06.0941.02,Yes
0002.06.0942.01,Yes
0002.06.0942.02,Yes
0002.06.0943.01,Yes
0002.06.0943.02,Yes
0002.06.0944.01,Yes
0002.06.0944.02,Yes
0002.06.0945.01,Yes
0002.06.0945.02,Yes
0002.06.0946.01,Yes
0002.06.0946.02,Yes
0002.06.0947.01,Yes
0002.06.0947.02,Yes
0002.06.0948.01,Yes
0002.06.0948.02,Yes
0002.06.0949.01,Yes
0002.06.0949.02,Yes
0002.06.0950.01,Yes
0002.06.0950.02,Yes
0002.06.0951.01,Yes
0002.06.0951.02,Yes
0002.06.0952.01,Yes
0002.06.0952.02,Yes
0002.06.0953.01,Yes
0002.06.0953.02,Yes
0002.06.0954.01,Yes
0002.06.0954.02,Yes
0002.06.0955.01,Yes
0002.06.0955.02,Yes
0002.06.0956,Yes
0002.06.0957,Yes
0002.06.0958,Yes
0002.06.0959.01,Yes
0002.06.0959.02,Yes
0002.06.0960,Yes
0002.06.0961.01,Yes
0002.06.0961.02,Yes
0002.06.0962.01,Yes
0002.06.0962.02,Yes
0002.06.0963.01,Yes
0002.06.0963.02,Yes
0002.06.0964.01,Yes
0002.06.0964.02,Yes
0002.06.0965.01,Yes
0002.06.0965.02,Yes
0002.06.0966.01,Yes
0002.06.0966.02,Yes
0002.06.0967.01,Yes
0002.06.0967.02,Yes
0002.06.0968.01,Yes
0002.06.0968.02,Yes
0002.06.0969.01,Yes
0002.06.0969.02,Yes
0002.06.0970.01,Yes
0002.06.0970.02,Yes
0002.06.0971.01,Yes
0002.06.0971.02,Yes
0002.06.0972.01,Yes
0002.06.0972.02,Yes
0002.06.0973.01,Yes
0002.06.0973.02,Yes
0002.06.0973.03,Yes
0002.06.0974.01,Yes
0002.06.0974.02,Yes
0002.06.0975.01,Yes
0002.06.0975.02,Yes
0002.06.0976.01,Yes
0002.06.0976.02,Yes
0002.06.0977.01,Yes
0002.06.0977.02,Yes
0002.06.0978.01,Yes
0002.06.0978.02,Yes
0002.06.0979.01,Yes
0002.06.0979.02,Yes
0002.06.0980.01,Yes
0002.06.0980.02,Yes
0002.06.0981.01,Yes
0002.06.0981.02,Yes
0002.06.0982.01,Yes
0002.06.0982.02,Yes
0002.06.0983.01,Yes
0002.06.0983.02,Yes
0002.06.0984.01,Yes
0002.06.0984.02,Yes
0002.06.0985.01,Yes
0002.06.0985.02,Yes
0002.06.0986.01,Yes
0002.06.0986.02,Yes
0002.06.0987.01,Yes
0002.06.0987.02,Yes
0002.06.0988.01,Yes
0002.06.0988.02,Yes
0002.06.0989.01,Yes
0002.06.0989.02,Yes
0002.06.0990.01,Yes
0002.06.0990.02,Yes
0002.06.0991.01,Yes
0002.06.0991.02,Yes
0002.06.0992.01,Yes
0002.06.0992.02,Yes
0002.06.0993,Yes
0002.06.0994,Yes
0002.06.0995.01,Yes
0002.06.0995.02,Yes
0002.06.0996.01,Yes
0002.06.0996.02,Yes
0002.06.0997.01,Yes
0002.06.0997.02,Yes
0002.06.0998.01,Yes
0002.06.0998.02,Yes
0002.06.0999.01,Yes
0002.06.0999.02,Yes
0002.06.1000.01,Yes
0002.06.1000.02,Yes
0002.06.1001.01,Yes
0002.06.1001.02,Yes
0002.06.1002.01,Yes
0002.06.1002.02,Yes
0002.06.1003.01,Yes
0002.06.1003.02,Yes
0002.06.1004.01,Yes
0002.06.1004.02,Yes
0002.06.1005.01,Yes
0002.06.1005.02,Yes
0002.06.1006.01,Yes
0002.06.1006.02,Yes
0002.06.1007.01,Yes
0002.06.1007.02,Yes
0002.06.1008.01,Yes
0002.06.1008.02,Yes
0002.06.1009.01,Yes
0002.06.1009.02,Yes
0002.06.1010.01,Yes
0002.06.1010.02,Yes
0002.06.1011.01,Yes
0002.06.1011.02,Yes
0002.06.1012.01,Yes
0002.06.1012.02,Yes
0002.06.1013.01,Yes
0002.06.1013.02,Yes
0002.06.1014.01,Yes
0002.06.1014.02,Yes
0002.06.1015.01,Yes
0002.06.1015.02,Yes
0002.06.1016.01,Yes
0002.06.1016.02,Yes
0002.06.1017.01,Yes
0002.06.1017.02,Yes
0002.06.1018.01,Yes
0002.06.1018.02,Yes
0002.06.1019.01,Yes
0002.06.1019.02,Yes
